id,temperature_bmp,pressure,temperature_dht,humidity,timestamp
10117,28.66,999.631,27.5,45,04/04/25 14:18
10118,28.66,999.629,27.5,45,04/04/25 14:18
10119,28.66,999.658,27.5,45,04/04/25 14:18
10120,28.66,999.63,27.5,45,04/04/25 14:18
10121,28.66,999.638,27.5,45,04/04/25 14:19
10122,28.66,999.644,27.4,45,04/04/25 14:19
10123,28.65,999.605,27.5,45,04/04/25 14:19
10124,28.66,999.632,27.5,45,04/04/25 14:19
10125,28.67,999.645,27.5,45,04/04/25 14:19
10126,28.67,999.657,27.5,45,04/04/25 14:19
10127,28.66,999.644,27.5,45,04/04/25 14:19
10128,28.66,999.629,27.5,45,04/04/25 14:19
10129,28.67,999.614,27.5,45,04/04/25 14:19
10130,28.66,999.611,27.5,45,04/04/25 14:19
10131,28.66,999.601,27.5,45,04/04/25 14:19
10132,28.66,999.585,27.5,45,04/04/25 14:19
10133,28.66,999.598,27.5,45,04/04/25 14:20
10134,28.67,999.591,27.5,45,04/04/25 14:20
10135,28.67,999.594,27.5,45,04/04/25 14:20
10136,28.67,999.597,27.5,45,04/04/25 14:20
10137,28.66,999.596,27.5,45,04/04/25 14:20
10138,28.66,999.584,27.5,45,04/04/25 14:20
10139,28.66,999.574,27.5,45,04/04/25 14:20
10140,28.66,999.6,27.5,45,04/04/25 14:20
10141,28.66,999.588,27.5,45,04/04/25 14:20
10142,28.66,999.597,27.5,45,04/04/25 14:20
10143,28.66,999.597,27.5,45,04/04/25 14:20
10144,28.66,999.575,27.5,45,04/04/25 14:20
10145,28.66,999.573,27.5,45,04/04/25 14:21
10146,28.67,999.588,27.5,45,04/04/25 14:21
10147,28.66,999.552,27.5,45,04/04/25 14:21
10148,28.66,999.566,27.5,45,04/04/25 14:21
10149,28.67,999.557,27.5,45,04/04/25 14:21
10150,28.66,999.542,27.5,45,04/04/25 14:21
10151,28.66,999.564,27.5,45,04/04/25 14:21
10152,28.67,999.548,27.5,45,04/04/25 14:21
10153,28.66,999.513,27.5,45,04/04/25 14:21
10154,28.66,999.515,27.5,45,04/04/25 14:21
10155,28.66,999.557,27.5,45,04/04/25 14:21
10156,28.66,999.529,27.5,44,04/04/25 14:21
10157,28.67,999.534,27.5,44,04/04/25 14:22
10158,28.67,999.542,27.5,44,04/04/25 14:22
10159,28.67,999.541,27.5,44,04/04/25 14:22
10160,28.67,999.482,27.5,44,04/04/25 14:22
10161,28.67,999.515,27.5,44,04/04/25 14:22
10162,28.67,999.496,27.5,44,04/04/25 14:22
10163,28.67,999.551,27.5,44,04/04/25 14:22
10164,28.67,999.52,27.5,44,04/04/25 14:22
10165,28.67,999.531,27.5,44,04/04/25 14:22
10166,28.67,999.479,27.5,44,04/04/25 14:22
10167,28.67,999.496,27.5,44,04/04/25 14:22
10168,28.67,999.491,27.5,44,04/04/25 14:22
10169,28.67,999.475,27.5,44,04/04/25 14:23
10170,28.67,999.484,27.5,44,04/04/25 14:23
10171,28.67,999.5,27.5,44,04/04/25 14:23
10172,28.67,999.517,27.5,44,04/04/25 14:23
10173,28.68,999.471,27.5,44,04/04/25 14:23
10174,28.68,999.476,27.5,44,04/04/25 14:23
10175,28.67,999.45,27.5,44,04/04/25 14:23
10176,28.68,999.471,27.5,44,04/04/25 14:23
10177,28.68,999.485,27.5,44,04/04/25 14:23
10178,28.68,999.459,27.5,44,04/04/25 14:23
10179,28.68,999.45,27.5,44,04/04/25 14:23
10180,28.68,999.473,27.5,44,04/04/25 14:23
10181,28.68,999.447,27.5,44,04/04/25 14:24
10182,28.68,999.463,27.5,44,04/04/25 14:24
10183,28.68,999.491,27.5,44,04/04/25 14:24
10184,28.68,999.454,27.5,44,04/04/25 14:24
10185,28.68,999.437,27.5,44,04/04/25 14:24
10186,28.68,999.428,27.5,44,04/04/25 14:24
10187,28.68,999.437,27.5,44,04/04/25 14:24
10188,28.68,999.449,27.5,44,04/04/25 14:24
10189,28.68,999.439,27.5,44,04/04/25 14:24
10190,28.68,999.476,27.5,44,04/04/25 14:24
10191,28.68,999.43,27.5,44,04/04/25 14:24
10192,28.68,999.428,27.5,44,04/04/25 14:24
10193,28.68,999.418,27.5,44,04/04/25 14:25
10194,28.68,999.401,27.5,44,04/04/25 14:25
10195,28.69,999.436,27.5,44,04/04/25 14:25
10196,28.69,999.421,27.5,44,04/04/25 14:25
10197,28.69,999.436,27.5,44,04/04/25 14:25
10198,28.69,999.433,27.5,44,04/04/25 14:25
10199,28.69,999.417,27.5,44,04/04/25 14:25
10200,28.69,999.445,27.5,44,04/04/25 14:25
10201,28.69,999.419,27.5,44,04/04/25 14:25
10202,28.69,999.376,27.5,44,04/04/25 14:25
10203,28.69,999.422,27.5,44,04/04/25 14:25
10204,28.69,999.422,27.5,44,04/04/25 14:25
10205,28.69,999.444,27.5,44,04/04/25 14:26
10206,28.69,999.395,27.5,44,04/04/25 14:26
10207,28.69,999.42,27.5,44,04/04/25 14:26
10208,28.69,999.411,27.5,44,04/04/25 14:26
10209,28.69,999.409,27.5,44,04/04/25 14:26
10210,28.69,999.385,27.5,44,04/04/25 14:26
10211,28.69,999.417,27.5,44,04/04/25 14:26
10212,28.69,999.362,27.5,44,04/04/25 14:26
10213,28.69,999.394,27.5,44,04/04/25 14:26
10214,28.69,999.376,27.5,44,04/04/25 14:26
10215,28.7,999.381,27.5,44,04/04/25 14:26
10216,28.7,999.394,27.5,44,04/04/25 14:26
10217,28.69,999.377,27.5,44,04/04/25 14:27
10218,28.69,999.346,27.5,44,04/04/25 14:27
10219,28.7,999.365,27.5,44,04/04/25 14:27
10220,28.7,999.388,27.6,44,04/04/25 14:27
10221,28.7,999.397,27.5,44,04/04/25 14:27
10222,28.7,999.376,27.5,44,04/04/25 14:27
10223,28.7,999.357,27.5,44,04/04/25 14:27
10224,28.7,999.385,27.5,44,04/04/25 14:27
10225,28.7,999.365,27.6,44,04/04/25 14:27
10226,28.7,999.348,27.5,44,04/04/25 14:27
10227,28.7,999.367,27.5,44,04/04/25 14:27
10228,28.7,999.356,27.5,44,04/04/25 14:27
10229,28.7,999.365,27.5,44,04/04/25 14:28
10230,28.7,999.341,27.6,44,04/04/25 14:28
10231,28.7,999.357,27.6,44,04/04/25 14:28
10232,28.7,999.394,27.6,44,04/04/25 14:28
10233,28.7,999.385,27.6,44,04/04/25 14:28
10234,28.7,999.392,27.6,44,04/04/25 14:28
10235,28.7,999.401,27.6,44,04/04/25 14:28
10236,28.71,999.368,27.6,44,04/04/25 14:28
10237,28.7,999.399,27.6,44,04/04/25 14:28
10238,28.7,999.423,27.6,44,04/04/25 14:28
10239,28.71,999.394,27.6,44,04/04/25 14:28
10240,28.7,999.395,27.6,44,04/04/25 14:28
10241,28.7,999.361,27.6,44,04/04/25 14:29
10242,28.71,999.39,27.6,44,04/04/25 14:29
10243,28.7,999.391,27.6,44,04/04/25 14:29
10244,28.7,999.392,27.6,44,04/04/25 14:29
10245,28.71,999.371,27.6,44,04/04/25 14:29
10246,28.71,999.398,27.6,44,04/04/25 14:29
10247,28.71,999.4,27.6,44,04/04/25 14:29
10248,28.71,999.361,27.6,44,04/04/25 14:29
10249,28.71,999.423,27.6,44,04/04/25 14:29
10250,28.71,999.404,27.6,44,04/04/25 14:29
10251,28.71,999.4,27.6,44,04/04/25 14:29
10252,28.71,999.365,27.6,44,04/04/25 14:29
10253,28.71,999.365,27.6,44,04/04/25 14:30
10254,28.72,999.424,27.6,44,04/04/25 14:30
10255,28.71,999.416,27.6,44,04/04/25 14:30
10256,28.72,999.403,27.6,44,04/04/25 14:30
10257,28.72,999.425,27.6,44,04/04/25 14:30
10258,28.72,999.403,27.6,44,04/04/25 14:30
10259,28.71,999.416,27.6,44,04/04/25 14:30
10260,28.71,999.381,27.6,44,04/04/25 14:30
10261,28.72,999.379,27.6,44,04/04/25 14:30
10262,28.72,999.385,27.6,44,04/04/25 14:30
10263,28.72,999.433,27.6,44,04/04/25 14:30
10264,28.72,999.392,27.6,44,04/04/25 14:30
10265,28.72,999.402,27.6,44,04/04/25 14:31
10266,28.72,999.351,27.6,44,04/04/25 14:31
10267,28.72,999.382,27.6,44,04/04/25 14:31
10268,28.72,999.36,27.6,44,04/04/25 14:31
10269,28.72,999.378,27.6,44,04/04/25 14:31
10270,28.72,999.394,27.6,44,04/04/25 14:31
10271,28.72,999.383,27.6,44,04/04/25 14:31
10272,28.72,999.389,27.6,44,04/04/25 14:31
10273,28.72,999.4,27.6,44,04/04/25 14:31
10274,28.72,999.374,27.6,44,04/04/25 14:31
10275,28.72,999.369,27.6,44,04/04/25 14:31
10276,28.72,999.378,27.6,44,04/04/25 14:32
10277,28.72,999.373,27.6,44,04/04/25 14:32
10278,28.72,999.366,27.6,44,04/04/25 14:32
10279,28.73,999.356,27.6,44,04/04/25 14:32
10280,28.73,999.363,27.6,44,04/04/25 14:32
10281,28.73,999.361,27.6,44,04/04/25 14:32
10282,28.73,999.357,27.6,44,04/04/25 14:32
10283,28.73,999.332,27.6,44,04/04/25 14:32
10284,28.73,999.379,27.6,44,04/04/25 14:32
10285,28.73,999.384,27.6,44,04/04/25 14:32
10286,28.73,999.375,27.6,44,04/04/25 14:32
10287,28.73,999.382,27.6,44,04/04/25 14:32
10288,28.73,999.377,27.6,44,04/04/25 14:33
10289,28.73,999.355,27.6,44,04/04/25 14:33
10290,28.74,999.364,27.6,44,04/04/25 14:33
10291,28.73,999.355,27.6,44,04/04/25 14:33
10292,28.73,999.331,27.6,44,04/04/25 14:33
10293,28.73,999.341,27.6,44,04/04/25 14:33
10294,28.74,999.348,27.6,44,04/04/25 14:33
10295,28.74,999.364,27.6,44,04/04/25 14:33
10296,28.74,999.324,27.6,44,04/04/25 14:33
10297,28.73,999.33,27.6,44,04/04/25 14:33
10298,28.74,999.321,27.6,44,04/04/25 14:33
10299,28.74,999.304,27.6,44,04/04/25 14:33
10300,28.74,999.32,27.6,44,04/04/25 14:34
10301,28.74,999.305,27.6,44,04/04/25 14:34
10302,28.74,999.313,27.6,44,04/04/25 14:34
10303,28.74,999.339,27.6,44,04/04/25 14:34
10304,28.75,999.371,27.6,44,04/04/25 14:34
10305,28.75,999.354,27.6,44,04/04/25 14:34
10306,28.75,999.326,27.6,44,04/04/25 14:34
10307,28.75,999.349,27.6,44,04/04/25 14:34
10308,28.76,999.354,27.6,45,04/04/25 14:34
10309,28.76,999.35,27.6,44,04/04/25 14:34
10310,28.75,999.339,27.6,44,04/04/25 14:34
10311,28.76,999.361,27.6,44,04/04/25 14:34
10312,28.75,999.318,27.6,44,04/04/25 14:35
10313,28.76,999.352,27.6,44,04/04/25 14:35
10314,28.76,999.333,27.6,44,04/04/25 14:35
10315,28.77,999.315,27.6,44,04/04/25 14:35
10316,28.76,999.353,27.7,44,04/04/25 14:35
10317,28.76,999.35,27.6,44,04/04/25 14:35
10318,28.76,999.343,27.7,44,04/04/25 14:35
10319,28.76,999.342,27.7,44,04/04/25 14:35
10320,28.76,999.31,27.7,44,04/04/25 14:35
10321,28.76,999.339,27.7,43,04/04/25 14:35
10322,28.76,999.321,27.7,43,04/04/25 14:35
10323,28.76,999.351,27.7,43,04/04/25 14:35
10324,28.76,999.342,27.7,43,04/04/25 14:36
10325,28.76,999.329,27.7,43,04/04/25 14:36
10326,28.77,999.322,27.7,43,04/04/25 14:36
10327,28.77,999.329,27.7,43,04/04/25 14:36
10328,28.76,999.335,27.7,43,04/04/25 14:36
10329,28.77,999.318,27.7,43,04/04/25 14:36
10330,28.77,999.308,27.7,43,04/04/25 14:36
10331,28.76,999.295,27.7,43,04/04/25 14:36
10332,28.77,999.323,27.7,43,04/04/25 14:36
10333,28.77,999.294,27.7,43,04/04/25 14:36
10334,28.77,999.296,27.7,43,04/04/25 14:36
10335,28.76,999.33,27.7,43,04/04/25 14:36
10336,28.77,999.341,27.7,43,04/04/25 14:37
10337,28.76,999.339,27.7,43,04/04/25 14:37
10338,28.76,999.314,27.7,43,04/04/25 14:37
10339,28.76,999.271,27.7,43,04/04/25 14:37
10340,28.76,999.311,27.7,43,04/04/25 14:37
10341,28.76,999.287,27.7,43,04/04/25 14:37
10342,28.77,999.298,27.7,43,04/04/25 14:37
10343,28.76,999.263,27.7,43,04/04/25 14:37
10344,28.76,999.276,27.7,43,04/04/25 14:37
10345,28.76,999.262,27.7,44,04/04/25 14:37
10346,28.76,999.271,27.7,44,04/04/25 14:37
10347,28.76,999.264,27.6,44,04/04/25 14:37
10348,28.76,999.264,27.7,44,04/04/25 14:38
10349,28.76,999.283,27.7,44,04/04/25 14:38
10350,28.76,999.269,27.7,44,04/04/25 14:38
10351,28.76,999.238,27.7,44,04/04/25 14:38
10352,28.76,999.258,27.7,44,04/04/25 14:38
10353,28.76,999.25,27.7,44,04/04/25 14:38
10354,28.76,999.238,27.6,44,04/04/25 14:38
10355,28.76,999.271,27.6,44,04/04/25 14:38
10356,28.76,999.236,27.6,44,04/04/25 14:38
10357,28.76,999.264,27.6,44,04/04/25 14:38
10358,28.76,999.236,27.6,44,04/04/25 14:38
10359,28.76,999.25,27.7,44,04/04/25 14:38
10360,28.76,999.26,27.6,44,04/04/25 14:39
10361,28.76,999.239,27.6,44,04/04/25 14:39
10362,28.76,999.233,27.6,44,04/04/25 14:39
10363,28.76,999.2,27.6,44,04/04/25 14:39
10364,28.76,999.24,27.6,44,04/04/25 14:39
10365,28.76,999.246,27.6,44,04/04/25 14:39
10366,28.76,999.236,27.6,44,04/04/25 14:39
10367,28.76,999.238,27.6,44,04/04/25 14:39
10368,28.76,999.234,27.6,44,04/04/25 14:39
10369,28.76,999.229,27.6,44,04/04/25 14:39
10370,28.76,999.247,27.6,44,04/04/25 14:39
10371,28.76,999.278,27.6,44,04/04/25 14:39
10372,28.76,999.239,27.6,44,04/04/25 14:40
10373,28.76,999.232,27.6,44,04/04/25 14:40
10374,28.76,999.241,27.6,44,04/04/25 14:40
10375,28.76,999.247,27.6,44,04/04/25 14:40
10376,28.76,999.227,27.6,44,04/04/25 14:40
10377,28.76,999.293,27.6,44,04/04/25 14:40
10378,28.76,999.257,27.6,44,04/04/25 14:40
10379,28.76,999.234,27.6,44,04/04/25 14:40
10380,28.76,999.243,27.6,44,04/04/25 14:40
10381,28.76,999.243,27.6,44,04/04/25 14:40
10382,28.76,999.219,27.6,44,04/04/25 14:40
10383,28.76,999.243,27.6,44,04/04/25 14:40
10384,28.76,999.212,27.6,44,04/04/25 14:41
10385,28.76,999.274,27.6,44,04/04/25 14:41
10386,28.76,999.26,27.6,44,04/04/25 14:41
10387,28.76,999.276,27.6,44,04/04/25 14:41
10388,28.76,999.265,27.6,44,04/04/25 14:41
10389,28.76,999.266,27.6,44,04/04/25 14:41
10390,28.76,999.241,27.6,44,04/04/25 14:41
10391,28.76,999.264,27.6,44,04/04/25 14:41
10392,28.76,999.262,27.6,44,04/04/25 14:41
10393,28.76,999.286,27.6,44,04/04/25 14:41
10394,28.76,999.297,27.6,44,04/04/25 14:41
10395,28.76,999.297,27.6,44,04/04/25 14:41
10396,28.76,999.271,27.6,44,04/04/25 14:42
10397,28.76,999.302,27.6,44,04/04/25 14:42
10398,28.76,999.283,27.6,44,04/04/25 14:42
10399,28.76,999.259,27.6,44,04/04/25 14:42
10400,28.76,999.279,27.6,44,04/04/25 14:42
10401,28.76,999.302,27.6,44,04/04/25 14:42
10402,28.76,999.278,27.6,44,04/04/25 14:42
10403,28.76,999.285,27.6,44,04/04/25 14:42
10404,28.76,999.252,27.6,44,04/04/25 14:42
10405,28.76,999.271,27.6,44,04/04/25 14:42
10406,28.76,999.255,27.6,44,04/04/25 14:42
10407,28.76,999.288,27.6,44,04/04/25 14:42
10408,28.76,999.263,27.6,44,04/04/25 14:43
10409,28.76,999.276,27.6,44,04/04/25 14:43
10410,28.76,999.286,27.6,44,04/04/25 14:43
10411,28.76,999.24,27.6,44,04/04/25 14:43
10412,28.76,999.229,27.6,44,04/04/25 14:43
10413,28.76,999.241,27.6,44,04/04/25 14:43
10414,28.76,999.271,27.6,44,04/04/25 14:43
10415,28.76,999.286,27.6,44,04/04/25 14:43
10416,28.76,999.259,27.6,44,04/04/25 14:43
10417,28.76,999.251,27.6,44,04/04/25 14:43
10418,28.76,999.286,27.6,44,04/04/25 14:43
10419,28.76,999.283,27.6,44,04/04/25 14:43
10420,28.76,999.302,27.6,44,04/04/25 14:44
10421,28.76,999.294,27.6,44,04/04/25 14:44
10422,28.76,999.286,27.6,44,04/04/25 14:44
10423,28.76,999.33,27.6,44,04/04/25 14:44
10424,28.76,999.295,27.6,44,04/04/25 14:44
10425,28.76,999.286,27.6,44,04/04/25 14:44
10426,28.76,999.292,27.6,44,04/04/25 14:44
10427,28.76,999.276,27.6,44,04/04/25 14:44
10428,28.76,999.271,27.6,44,04/04/25 14:44
10429,28.76,999.286,27.6,44,04/04/25 14:44
10430,28.76,999.287,27.6,44,04/04/25 14:44
10431,28.76,999.284,27.6,44,04/04/25 14:44
10432,28.77,999.31,27.6,44,04/04/25 14:45
10433,28.77,999.279,27.6,44,04/04/25 14:45
10434,28.77,999.273,27.6,44,04/04/25 14:45
10435,28.77,999.285,27.6,44,04/04/25 14:45
10436,28.76,999.278,27.6,44,04/04/25 14:45
10437,28.77,999.282,27.6,44,04/04/25 14:45
10438,28.77,999.277,27.6,44,04/04/25 14:45
10439,28.76,999.259,27.6,44,04/04/25 14:45
10440,28.76,999.295,27.6,44,04/04/25 14:45
10441,28.76,999.236,27.6,44,04/04/25 14:45
10442,28.77,999.26,27.6,44,04/04/25 14:45
10443,28.77,999.249,27.6,44,04/04/25 14:46
10444,28.76,999.249,27.6,44,04/04/25 14:46
10445,28.77,999.206,27.6,44,04/04/25 14:46
10446,28.76,999.217,27.6,44,04/04/25 14:46
10447,28.77,999.23,27.6,44,04/04/25 14:46
10448,28.77,999.206,27.6,44,04/04/25 14:46
10449,28.77,999.239,27.6,44,04/04/25 14:46
10450,28.77,999.199,27.6,44,04/04/25 14:46
10451,28.77,999.197,27.6,44,04/04/25 14:46
10452,28.76,999.191,27.6,44,04/04/25 14:46
10453,28.76,999.214,27.6,44,04/04/25 14:46
10454,28.76,999.217,27.6,44,04/04/25 14:46
10455,28.76,999.214,27.6,44,04/04/25 14:47
10456,28.76,999.191,27.6,44,04/04/25 14:47
10457,28.76,999.174,27.6,44,04/04/25 14:47
10458,28.76,999.219,27.6,44,04/04/25 14:47
10459,28.76,999.205,27.6,44,04/04/25 14:47
10460,28.77,999.199,27.6,44,04/04/25 14:47
10461,28.77,999.206,27.6,44,04/04/25 14:47
10462,28.77,999.19,27.6,44,04/04/25 14:47
10463,28.77,999.188,27.6,44,04/04/25 14:47
10464,28.77,999.19,27.6,44,04/04/25 14:47
10465,28.77,999.208,27.6,44,04/04/25 14:47
10466,28.77,999.197,27.6,44,04/04/25 14:47
10467,28.77,999.22,27.6,44,04/04/25 14:48
10468,28.77,999.199,27.6,44,04/04/25 14:48
10469,28.77,999.189,27.6,44,04/04/25 14:48
10470,28.76,999.184,27.6,44,04/04/25 14:48
10471,28.77,999.192,27.6,44,04/04/25 14:48
10472,28.77,999.178,27.6,44,04/04/25 14:48
10473,28.77,999.203,27.6,44,04/04/25 14:48
10474,28.77,999.196,27.6,44,04/04/25 14:48
10475,28.77,999.197,27.6,44,04/04/25 14:48
10476,28.77,999.162,27.6,44,04/04/25 14:48
10477,28.77,999.199,27.6,44,04/04/25 14:48
10478,28.77,999.162,27.6,44,04/04/25 14:48
10479,28.77,999.204,27.6,44,04/04/25 14:49
10480,28.76,999.169,27.6,44,04/04/25 14:49
10481,28.76,999.186,27.6,44,04/04/25 14:49
10482,28.77,999.208,27.6,44,04/04/25 14:49
10483,28.77,999.189,27.6,44,04/04/25 14:49
10484,28.77,999.223,27.6,44,04/04/25 14:49
10485,28.77,999.209,27.6,44,04/04/25 14:49
10486,28.77,999.182,27.6,44,04/04/25 14:49
10487,28.77,999.218,27.6,44,04/04/25 14:49
10488,28.76,999.184,27.6,44,04/04/25 14:49
10489,28.77,999.203,27.6,44,04/04/25 14:49
10490,28.77,999.195,27.6,44,04/04/25 14:49
10491,28.77,999.176,27.6,44,04/04/25 14:50
10492,28.77,999.19,27.6,44,04/04/25 14:50
10493,28.76,999.193,27.6,44,04/04/25 14:50
10494,28.76,999.217,27.6,44,04/04/25 14:50
10495,28.76,999.203,27.6,44,04/04/25 14:50
10496,28.76,999.2,27.6,44,04/04/25 14:50
10497,28.77,999.181,27.6,44,04/04/25 14:50
10498,28.76,999.174,27.6,44,04/04/25 14:50
10499,28.76,999.209,27.6,44,04/04/25 14:50
10500,28.77,999.194,27.6,44,04/04/25 14:50
10501,28.76,999.209,27.6,44,04/04/25 14:50
10502,28.77,999.198,27.6,44,04/04/25 14:50
10503,28.77,999.195,27.6,44,04/04/25 14:51
10504,28.77,999.189,27.6,44,04/04/25 14:51
10505,28.77,999.19,27.6,44,04/04/25 14:51
10506,28.77,999.203,27.6,44,04/04/25 14:51
10507,28.76,999.179,27.6,44,04/04/25 14:51
10508,28.77,999.171,27.6,44,04/04/25 14:51
10509,28.77,999.167,27.6,44,04/04/25 14:51
10510,28.76,999.172,27.6,44,04/04/25 14:51
10511,28.76,999.161,27.6,44,04/04/25 14:51
10512,28.77,999.173,27.6,44,04/04/25 14:51
10513,28.77,999.128,27.6,44,04/04/25 14:51
10514,28.76,999.12,27.6,44,04/04/25 14:51
10515,28.76,999.162,27.6,44,04/04/25 14:52
10516,28.76,999.139,27.6,44,04/04/25 14:52
10517,28.76,999.153,27.6,44,04/04/25 14:52
10518,28.77,999.174,27.6,44,04/04/25 14:52
10519,28.76,999.157,27.6,44,04/04/25 14:52
10520,28.76,999.125,27.6,44,04/04/25 14:52
10521,28.77,999.105,27.6,44,04/04/25 14:52
10522,28.76,999.116,27.6,44,04/04/25 14:52
10523,28.76,999.101,27.6,44,04/04/25 14:52
10524,28.76,999.12,27.6,44,04/04/25 14:52
10525,28.76,999.122,27.6,44,04/04/25 14:52
10526,28.76,999.117,27.6,44,04/04/25 14:52
10527,28.77,999.103,27.6,44,04/04/25 14:53
10528,28.76,999.092,27.6,44,04/04/25 14:53
10529,28.76,999.09,27.6,44,04/04/25 14:53
10530,28.77,999.075,27.6,44,04/04/25 14:53
10531,28.77,999.094,27.6,44,04/04/25 14:53
10532,28.76,999.062,27.6,44,04/04/25 14:53
10533,28.76,999.087,27.6,44,04/04/25 14:53
10534,28.76,999.102,27.6,44,04/04/25 14:53
10535,28.76,999.118,27.6,44,04/04/25 14:53
10536,28.76,999.092,27.6,44,04/04/25 14:53
10537,28.76,999.117,27.6,44,04/04/25 14:53
10538,28.77,999.096,27.6,44,04/04/25 14:53
10539,28.77,999.107,27.6,44,04/04/25 14:54
10540,28.76,999.103,27.6,44,04/04/25 14:54
10541,28.77,999.103,27.6,44,04/04/25 14:54
10542,28.76,999.07,27.6,44,04/04/25 14:54
10543,28.77,999.107,27.6,44,04/04/25 14:54
10544,28.76,999.11,27.6,44,04/04/25 14:54
10545,28.77,999.103,27.6,44,04/04/25 14:54
10546,28.76,999.091,27.6,44,04/04/25 14:54
10547,28.76,999.117,27.6,44,04/04/25 14:54
10548,28.77,999.109,27.6,44,04/04/25 14:54
10549,28.76,999.106,27.6,44,04/04/25 14:54
10550,28.76,999.134,27.6,44,04/04/25 14:54
10551,28.76,999.102,27.6,44,04/04/25 14:55
10552,28.76,999.09,27.6,44,04/04/25 14:55
10553,28.76,999.116,27.6,44,04/04/25 14:55
10554,28.76,999.137,27.6,44,04/04/25 14:55
10555,28.76,999.125,27.6,44,04/04/25 14:55
10556,28.77,999.107,27.6,44,04/04/25 14:55
10557,28.76,999.118,27.6,44,04/04/25 14:55
10558,28.76,999.098,27.6,44,04/04/25 14:55
10559,28.76,999.103,27.6,44,04/04/25 14:55
10560,28.76,999.138,27.6,44,04/04/25 14:55
10561,28.76,999.087,27.6,44,04/04/25 14:55
10562,28.76,999.106,27.6,44,04/04/25 14:55
10563,28.76,999.085,27.6,44,04/04/25 14:56
10564,28.77,999.107,27.6,44,04/04/25 14:56
10565,28.76,999.081,27.6,44,04/04/25 14:56
10566,28.76,999.094,27.6,44,04/04/25 14:56
10567,28.76,999.097,27.6,44,04/04/25 14:56
10568,28.76,999.081,27.6,44,04/04/25 14:56
10569,28.76,999.141,27.6,44,04/04/25 14:56
10570,28.76,999.099,27.6,44,04/04/25 14:56
10571,28.76,999.08,27.6,44,04/04/25 14:56
10572,28.76,999.096,27.6,44,04/04/25 14:56
10573,28.76,999.118,27.6,44,04/04/25 14:56
10574,28.76,999.064,27.6,44,04/04/25 14:56
10575,28.76,999.116,27.6,44,04/04/25 14:57
10576,28.76,999.085,27.6,44,04/04/25 14:57
10577,28.76,999.081,27.6,44,04/04/25 14:57
10578,28.76,999.083,27.6,44,04/04/25 14:57
10579,28.76,999.083,27.6,44,04/04/25 14:57
10580,28.76,999.036,27.6,44,04/04/25 14:57
10581,28.76,999.087,27.6,44,04/04/25 14:57
10582,28.76,999.05,27.6,44,04/04/25 14:57
10583,28.76,999.081,27.6,44,04/04/25 14:57
10584,28.76,999.05,27.6,44,04/04/25 14:57
10585,28.76,999.069,27.6,44,04/04/25 14:57
10586,28.76,999.05,27.6,44,04/04/25 14:57
10587,28.76,999.043,27.6,44,04/04/25 14:58
10588,28.76,999.061,27.6,44,04/04/25 14:58
10589,28.76,999.013,27.6,44,04/04/25 14:58
10590,28.76,999.095,27.6,44,04/04/25 14:58
10591,28.76,999.017,27.6,44,04/04/25 14:58
10592,28.76,999.009,27.6,44,04/04/25 14:58
10593,28.76,999.014,27.6,44,04/04/25 14:58
10594,28.76,999.018,27.6,44,04/04/25 14:58
10595,28.76,999.017,27.6,44,04/04/25 14:58
10596,28.76,999.04,27.6,44,04/04/25 14:58
10597,28.77,999.081,27.6,44,04/04/25 14:58
10598,28.76,999.019,27.6,44,04/04/25 14:59
10599,28.76,999.026,27.6,44,04/04/25 14:59
10600,28.76,999.026,27.6,44,04/04/25 14:59
10601,28.76,999.028,27.6,44,04/04/25 14:59
10602,28.76,999.016,27.6,44,04/04/25 14:59
10603,28.76,999.043,27.6,44,04/04/25 14:59
10604,28.76,998.993,27.6,44,04/04/25 14:59
10605,28.76,999.024,27.6,44,04/04/25 14:59
10606,28.75,998.996,27.6,44,04/04/25 14:59
10607,28.76,999.026,27.6,44,04/04/25 14:59
10608,28.76,999.01,27.6,44,04/04/25 14:59
10609,28.76,999.007,27.6,44,04/04/25 14:59
10610,28.76,998.995,27.6,44,04/04/25 15:00
10611,28.76,999.021,27.6,44,04/04/25 15:00
10612,28.76,999.04,27.6,44,04/04/25 15:00
10613,28.76,998.994,27.6,44,04/04/25 15:00
10614,28.76,999.009,27.6,44,04/04/25 15:00
10615,28.76,999.019,27.6,44,04/04/25 15:00
10616,28.76,999.035,27.6,44,04/04/25 15:00
10617,28.76,999.018,27.6,44,04/04/25 15:00
10618,28.77,999.03,27.6,44,04/04/25 15:00
10619,28.77,999.038,27.6,44,04/04/25 15:00
10620,28.76,998.981,27.6,44,04/04/25 15:00
10621,28.76,999.014,27.6,44,04/04/25 15:00
10622,28.76,999.005,27.6,44,04/04/25 15:01
10623,28.76,999.012,27.6,44,04/04/25 15:01
10624,28.76,999.004,27.6,44,04/04/25 15:01
10625,28.77,999.036,27.6,44,04/04/25 15:01
10626,28.76,999.063,27.6,44,04/04/25 15:01
10627,28.76,999.057,27.6,44,04/04/25 15:01
10628,28.76,998.999,27.6,44,04/04/25 15:01
10629,28.76,999.045,27.6,44,04/04/25 15:01
10630,28.76,999.024,27.6,44,04/04/25 15:01
10631,28.77,999.041,27.6,44,04/04/25 15:01
10632,28.76,999.065,27.6,44,04/04/25 15:01
10633,28.76,999.023,27.6,44,04/04/25 15:01
